	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC113219182	1547.59036048433	-2.76967899858952	0.349771220454706	63.6279106489285	1.50284741256958e-15	1.9334898056291e-14
LOC113219191	216.729383899201	3.82218087177967	0.624897850417337	26.4393214091954	2.71947716438749e-07	1.27252221396309e-06
LOC113219192	342.566580266216	-4.08352796491082	0.391249947598622	105.734137587096	8.43221447649747e-25	2.40439731058204e-23
LOC113219195	5746.92028543736	6.16749484558955	0.904298823810686	24.8600223762697	6.16476963533575e-07	2.73779473659126e-06
LOC113219196	3.71714133920064	-4.59736744113305	1.62921613606127	8.39421004112827	0.00376418061377985	0.00845058216756237
LOC113219197	138.388265140394	-3.80990948829406	0.637494489922936	34.1120991820202	5.20267646958759e-09	3.07494510624056e-08
LOC113219199	417.443300084821	-2.18230878524638	0.461652401885671	23.1619431283359	1.48915430766989e-06	6.21566846410672e-06
LOC113219203	1052.97920761758	-11.064991086152	0.969176600750925	109.204573489614	1.46372032823304e-25	4.43387778686678e-24
LOC113219209	7.26734888724763	-6.20280546193332	1.75190883683704	12.4270238289468	0.000423165716972193	0.00115658795730971
LOC113219210	217.007043338381	3.78507059930026	0.675543576193467	22.1808475487369	2.4813679500951e-06	9.97424148560762e-06
LOC113219216	1001.92172153455	-9.53474434733612	0.949225210368935	72.6504955287643	1.54768015759847e-17	2.44130080178632e-16
LOC113219221	5.10026616390867	-5.06666237211656	1.55609800599244	11.0036867235142	0.000909308379156064	0.00233467878648252
LOC113219222	289.351011818281	-2.68418653347027	0.479670045298794	31.7697532170494	1.73574906563806e-08	9.58540754962693e-08
LOC113219224	58.2745265708649	-9.21005732668985	1.03080320149312	127.618167323068	1.36054222844631e-29	5.60373330341323e-28
LOC113219227	12.9163933631808	3.33027388321679	0.95421006579166	10.256340246419	0.0013621563643239	0.00337044196779517
LOC113219228	21.8140998559017	-4.37343806047468	1.14119687142683	14.6192402475753	0.000131564448460782	0.000396296975023309
LOC113219232	362.20866262162	-9.50741333339991	0.871067030074661	121.977925421008	2.33420623934978e-28	8.46738667008168e-27
LOC113219233	115.533867272661	-6.15090262261704	0.552248063543803	134.888131628922	3.49305566245876e-31	1.60599326620488e-29
LOC113219240	15.878983446305	-3.98848094654486	1.22933765362482	10.6824203189496	0.00108158456636561	0.00273789076530705
LOC113219247	796.595727864402	-7.34509137384639	0.59273738887184	122.824457846161	1.52348727697848e-28	5.6473768998496e-27
LOC113219248	929.072209166595	-9.40120793462328	0.493077444210835	440.349423344893	9.08653490761874e-98	9.79858882492486e-95
LOC113219249	43.7713818437076	-4.0050352876585	0.783599103290617	26.1275439327961	3.19592338917827e-07	1.48259848425626e-06
LOC113219251	92.3152218195992	2.02122098496909	0.582466390209247	10.2677263159993	0.00135377536715767	0.00335320179687288
LOC113219255	191.297358378229	-2.20384423898081	0.437196134649499	26.3901558667886	2.78958586794839e-07	1.30429907629499e-06
LOC113219257	18.7328456866435	-6.36285137765528	1.13990423604143	36.7816772484471	1.32126207293811e-09	8.4947483518655e-09
LOC113219258	228.639472590595	-3.42454157856725	1.19157697579877	8.12995272725806	0.00435398823420314	0.00959090221617783
LOC113219262	77.1136159264339	-6.51332690890765	1.01923628935917	37.6492744639742	8.46781676410913e-10	5.57409780554176e-09
LOC113219265	86749.3280239342	5.01013285417073	1.08638239952175	12.8031991812717	0.00034602712875032	0.000963062834640144
LOC113219266	230.018734445545	2.02431219336811	0.369540960130505	25.6664426601676	4.05822860719052e-07	1.85148875917284e-06
LOC113219271	180.332459979514	-3.87858997003389	0.460811919073141	69.1882279718819	8.95006653367027e-17	1.29510877050084e-15
LOC113219272	416.851408714581	2.83847795168806	0.645249838698785	14.9446428811723	0.000110711962309367	0.000338907173397087
LOC113219276	86.7059090238259	-2.36376417826082	0.40677066942401	34.8296807436482	3.59845559273224e-09	2.17668945645027e-08
LOC113219278	379.048643900184	-4.47476597411629	0.878333581631381	24.0168445718444	9.5496575265825e-07	4.11172550200804e-06
LOC113219282	160.126699155833	-5.28344210081348	0.499957846260431	107.886499729575	2.84619438713656e-25	8.50417073557023e-24
LOC113219287	69.8722125755934	2.15492678857791	0.586351506348746	11.4536595026509	0.000713533426117608	0.00186594653893454
LOC113219289	96.7623387779071	-5.46334898446955	0.662658021870229	65.6742725070627	5.31957731918206e-16	7.19850337266112e-15
LOC113219291	837.8389627671	-2.42341719902869	0.340938567432999	51.7788742844129	6.2116576652655e-13	5.97104402150562e-12
LOC113219293	37.0655000514996	-2.66303983124716	0.801834487974447	11.1183046287698	0.000854798858692863	0.00220570460339672
LOC113219300	804.633061563373	3.07867545454338	0.451758615071869	34.9914296751989	3.31159705054071e-09	2.0134374276532e-08
LOC113219303	598.826543831607	-2.83681896795545	0.462147474048694	38.1433439085418	6.57335913787978e-10	4.39533179783145e-09
LOC113219305	1614.31640635545	5.75906705470223	0.632255282757933	46.8054150900774	7.8396488358643e-12	6.59531308446967e-11
LOC113219306	79.3090290224778	2.0421949821602	0.439717434334115	18.7428725968111	1.49581372276296e-05	5.29968410376769e-05
LOC113219308	35.6950683291984	2.20771977921898	0.715176207290766	8.11035055323572	0.00440132144410793	0.00968976892539128
LOC113219309	67.5375600356103	2.24413319074523	0.597521907331509	11.8170575188425	0.000586905390191449	0.00156552096659568
LOC113219310	932.621618192881	3.26429546448225	0.637524060922179	19.2587801274826	1.14144229306553e-05	4.13554932203521e-05
LOC113219313	580.715851164621	-5.37667909989668	0.510578113332755	97.9135998512791	4.37041755435446e-23	1.0937108234125e-21
LOC113219320	304.385967179834	4.20995307268856	0.454635393291828	59.2502949407619	1.38839527259839e-14	1.6338437225756e-13
LOC113219321	63.0450452622973	2.71377154974253	0.686032757519698	12.5754806578142	0.000390840710796967	0.00107642268666673
LOC113219329	70.755180164625	2.57733210103701	0.681225982821976	11.6391052343346	0.000645796594618827	0.00170459261356665
LOC113219330	320.982826686164	-2.47742583587608	0.73413520844668	11.7196975440069	0.000618420048927103	0.0016399952202936
LOC113219331	122.902121612384	-5.87008450512618	0.707669971575299	64.4403595161246	9.94990021062484e-16	1.30848909421765e-14
LOC113219332	360.67142494919	-11.2603313143257	0.985544340852365	288.790700587834	9.12123357843545e-65	2.51618773738143e-62
LOC113219333	52.8703800327642	-3.92396189338425	0.715963888353742	30.4422117765618	3.43961473614333e-08	1.82227378294472e-07
LOC113219334	10.3409202885288	-6.7174607561681	1.58219760043227	17.5542948217769	2.79219404966728e-05	9.4200812904304e-05
LOC113219343	124.311916847977	-2.69237970414708	0.439851974272077	38.7411870258978	4.83890058219552e-10	3.28557748746441e-09
LOC113219344	103.766543819201	-3.04080231292051	0.763344490087089	15.784727262606	7.09731143527826e-05	0.000224382484662235
LOC113219358	4578.65412413178	16.1371560325087	1.49878348762407	68.6138078363692	1.19762611429666e-16	1.70748088555132e-15
LOC113219373	256.929620464255	-2.64769635840217	0.770664397162586	11.9693890950842	0.000540816692367362	0.00145271005544874
LOC113219389	228.815529901095	-2.7675194241368	0.405673889746826	47.5315310537119	5.41263040000628e-12	4.63571276569491e-11
LOC113219392	181.377300980527	7.53390576818711	0.711209300809355	89.3778458742628	3.26168757474222e-21	6.89663779172767e-20
LOC113219402	308.841311820184	3.31116921280628	0.839211490780288	11.4267788609131	0.000723930817925996	0.00189021953824305
LOC113219404	6474.9990879673	-2.80648147261908	0.27403033085879	106.148730445852	6.84036844124699e-25	1.98387409413379e-23
LOC113219405	456.645358724709	5.54323111157672	0.684989641874582	38.7069646021084	4.92448794822697e-10	3.33605231535513e-09
LOC113219412	2804.86136026826	2.39818827271662	0.420716327500479	26.248323657365	3.00215307938546e-07	1.3976271517924e-06
LOC113219417	343.490859454746	-3.47420739767961	0.558083222180015	38.3055305637086	6.04909637400542e-10	4.06540403334008e-09
LOC113219420	46.3166853582978	-8.87723516916941	1.05412202788396	103.596111647709	2.48063565850659e-24	6.82721581930515e-23
LOC113219423	19.4354494998609	-7.62281034372347	1.3587944305728	31.2404471519722	2.27966504935926e-08	1.23815873697342e-07
LOC113219426	65.3247695764465	3.20699900675922	0.474836159593758	37.5177210609067	9.05862063476215e-10	5.93009701818701e-09
LOC113219429	187.354714346104	-3.21103073118756	0.499961623406344	41.1482969581537	1.41106153639764e-10	1.02750226794038e-09
LOC406073	490.804764886748	2.22564047592052	0.528681679351857	14.6370606626838	0.000130326301162122	0.000392966594912327
LOC406093	636.148593264182	3.7049332531844	0.426735464629461	53.4247551663865	2.68689578589369e-13	2.70101337392127e-12
LOC406105	36.7503830281447	-4.98552081089102	0.921001613786603	28.7615709098595	8.18593786007902e-08	4.12320997436337e-07
LOC406114	3202.89600333597	-3.87633117469796	0.817284727275374	21.4357379531392	3.65887409935347e-06	1.43145001868505e-05
LOC406118	6733.90696873011	-2.07781202288131	0.22755588437939	86.4697033827007	1.41894513292553e-20	2.85280121470554e-19
LOC406124	91.5359744110538	2.12945500046898	0.54558118708335	12.9377831914375	0.000322016116300509	0.00090088565366902
LOC406132	9887.49863411291	-4.65607029001134	0.583962093990603	57.372056312807	3.60695626624194e-14	4.05167757861381e-13
LOC406139	178.880755450528	2.64193389900941	0.361440905636798	43.6500153048646	3.92674055534414e-11	3.03248674918569e-10
LOC406142	7309.37839250189	5.26449093826252	1.20980583905458	11.0965805485825	0.000864870412646017	0.00222975284390503
LOC406144	5006.67449996868	6.57704238950525	0.81312124402857	33.6551222900463	6.58013765056495e-09	3.84879648969435e-08
LOC406146	26972.7725229567	7.41271889481195	0.387315377121108	174.199479035313	8.95410341942189e-40	7.27490238090291e-38
LOC406147	84727.9107720218	10.0899455820017	0.358350970408912	306.104164616215	1.54142811812527e-68	4.9417352262708e-66
LOC406152	4576.11186420665	2.101297094423	0.363223118406218	27.903332637515	1.27529924080473e-07	6.26401639520732e-07
LOC408272	7324.19847633186	2.18674700403209	0.487131452012616	16.6365511256386	4.52701510484696e-05	0.000147769546432842
LOC408278	1421.62569682677	-3.0361955463628	0.456523616682406	44.3751890886541	2.71101239318109e-11	2.13816682233472e-10
LOC408282	7835.31601053413	3.97637572745903	0.410629867703169	63.4237393812073	1.666969316299e-15	2.13307335813795e-14
LOC408284	8203.04856822313	-2.09660730754497	0.251603698351811	71.9845792420354	2.16885656311879e-17	3.38512849364673e-16
LOC408286	29927.4079906492	3.65025935373986	0.308781075104247	97.9609481850135	4.26715514049674e-23	1.07012672889159e-21
LOC408292	4055.89435821982	2.07844001841122	0.400293992219529	22.5315182112216	2.06723814697944e-06	8.41798108461042e-06
LOC408299	946.172474614858	2.62886180258977	0.594534366774608	15.4119506103527	8.64399017033065e-05	0.000269828977369637
LOC408306	832.604444026568	3.29835581167209	0.605849182007556	21.7173091892017	3.15927780610634e-06	1.24751509107967e-05
LOC408310	33.6076357560373	3.40208916020291	0.771751715077746	15.2659988309273	9.33823940699483e-05	0.000289595283256922
LOC408320	16546.028890784	4.61264630404104	0.743998616721202	24.1795210608668	8.77605288967263e-07	3.80349066047851e-06
LOC408329	3614.96696142463	3.29210319533664	0.520068721291504	29.2771868996156	6.27298852297616e-08	3.22768714323012e-07
LOC408339	394.707127479962	-2.10993850433857	0.578451844672136	13.8228424124217	0.000200879125661997	0.000585461471401132
LOC408343	1426.05410825494	2.04238349294901	0.624030971713012	8.98723636261791	0.00271871857808378	0.00626324330418136
LOC408351	15573.6540626937	-3.30790175870207	0.354271059635789	86.0465789210269	1.757469172527e-20	3.52742797369124e-19
LOC408354	6074.28263879258	2.09766457462627	0.46714934779296	16.8086121347687	4.13452403377777e-05	0.000136043617444305
LOC408361	17269.3011445956	-2.16103129079208	0.354069881050662	38.5513384061398	5.333218373854e-10	3.6067637600146e-09
LOC408371	2003.57531770621	-2.79804820729064	0.456204249756978	38.0629395002431	6.84989297637215e-10	4.57508054536748e-09
LOC408402	21401.6269123678	3.52060232999897	0.304707315085343	94.9924544682797	1.91112338619096e-22	4.52489932275392e-21
LOC408405	154.898036106864	-2.77668429585409	0.379043797227868	55.1281172342273	1.12923899245513e-13	1.19066959364469e-12
LOC408411	7843.1287861207	-3.16072511933628	0.524701071659994	36.1000822126993	1.87438936965262e-09	1.17952290200634e-08
LOC408414	427887.90602718	10.0914942611507	0.408751326959218	229.677308354452	7.00997487748548e-52	1.06605541021452e-49
LOC408416	12435.8713413143	-3.33431323748709	0.199652354845014	275.091063510746	8.8180333124765e-62	2.13468390107339e-59
LOC408420	13289.7540831504	4.24477735305393	0.499133350375294	47.4156354144543	5.74228333020168e-12	4.91095637078964e-11
LOC408421	74668.318692334	4.45979280790128	0.334418182202727	113.784575859457	1.45263089379877e-26	4.6951247036079e-25
LOC408429	181431.53314703	2.81789026367016	0.574477094703821	18.519620625089	1.68164217830301e-05	5.89817845033422e-05
LOC408435	4683.15544736331	-2.24295879643025	0.476841271315491	22.8516081251265	1.75002844694518e-06	7.21795460280378e-06
LOC408444	9740.36225253909	2.88341974481138	0.362557670378376	48.3699024393403	3.52943854994284e-12	3.0943237309255e-11
LOC408446	84377.8903144806	2.22487914000924	0.361791943308878	31.0840115426101	2.47098376203507e-08	1.3359530257639e-07
LOC408447	1070.87870075229	-2.29903792253216	0.419707792362733	30.9663060827562	2.62546969561985e-08	1.41175528238634e-07
LOC408449	9712.81381245738	3.94859735015269	0.442046115401482	54.1152764574419	1.89065624697069e-13	1.93169374690494e-12
LOC408451	4678.00528212879	-5.12687345865548	0.392660379705276	149.252121269439	2.5259855543248e-34	1.40672491292961e-32
LOC408452	30273.7655849779	6.47685761534882	0.710902888643216	42.9332184638207	5.66406866899001e-11	4.32071913514852e-10
LOC408453	3372.77551522782	4.71729593044301	0.679228457920823	30.0615495538484	4.18548283010738e-08	2.19391062000591e-07
LOC408455	1593.86882991034	-3.00421696551344	0.565975339205584	28.2811841067439	1.04910811522621e-07	5.21564143454037e-07
LOC408456	2026.71042148619	4.90074983412094	0.393546078101607	96.1101773146151	1.0866476453059e-22	2.62521677568607e-21
LOC408462	5528.87058262939	5.1922207442922	0.413503908323996	93.7086939256109	3.65551734605783e-22	8.45258221421793e-21
LOC408463	23388.8950390053	3.37552743959165	0.463911151962338	38.2725322957941	6.15225645621831e-10	4.13005467366506e-09
LOC408473	940.440129668177	4.07388531654432	0.483999691234185	47.9166056599864	4.44738879657756e-12	3.84231069956322e-11
LOC408474	8928.94865321542	4.1620678567661	0.930706819903455	13.227206456487	0.000275914728198428	0.000782055079065652
LOC408510	1921.48816304984	-2.32481649145225	0.540019467082874	19.069053862297	1.2607270182979e-05	4.52762455072653e-05
LOC408512	424.11036996597	-2.13460096706419	0.376402588656212	33.3665320988832	7.63262183930032e-09	4.43379824964644e-08
LOC408525	168.676646213217	-4.30245561470569	0.631874939470295	43.8704364519944	3.50848531103112e-11	2.73261016148727e-10
LOC408528	5395.44637364283	3.0198183174877	0.439861004928802	35.5029658761921	2.54662516943692e-09	1.56599625504721e-08
LOC408532	5637.87112261723	2.97724285565573	0.604374564774116	18.3559889746799	1.83242076130913e-05	6.38735676481014e-05
LOC408539	4199.66606309616	-2.97214767834137	0.387460055208429	59.1515005139005	1.45987986507562e-14	1.71117539125761e-13
LOC408544	339.223016040298	5.27849367253773	0.664040469339667	38.7188820091825	4.89451288910059e-10	3.31953755806239e-09
LOC408561	55787.3716023368	6.22150589370193	0.48909108464504	85.8596521927275	1.93170223377936e-20	3.86405596915528e-19
LOC408563	40418.5904250514	3.33970109215901	0.513151565914706	30.7387295836173	2.9521351761746e-08	1.57243949078505e-07
LOC408564	2372.54837483487	2.12954936382656	0.395913616451764	24.0580292883681	9.34756636939262e-07	4.03349699067789e-06
LOC408572	21278.9374030183	2.29859669384322	0.36309344649302	32.6840632381735	1.08422554057416e-08	6.17430790316401e-08
LOC408576	35360.451406455	4.33169817603342	0.559511398056735	38.8921215382036	4.47884565250246e-10	3.05509299194849e-09
LOC408583	323183.932664509	6.93693161537534	0.415075072048807	137.982507247794	7.35215955186214e-32	3.58894307013122e-30
LOC408592	3335.24047130244	3.9908226646327	0.349656333539099	88.3903574060984	5.37320970840645e-21	1.12213052044221e-19
LOC408595	1229.89176840456	-3.60133384322788	0.41603324217662	72.9880047389101	1.30440207541986e-17	2.07132763301612e-16
LOC408596	162783.212562725	9.55769317645565	0.259957135275513	537.2057649203	7.64390620326024e-119	1.51120025638455e-115
LOC408604	1632.86590512107	-2.07116889606222	0.291383403697137	52.3724381488645	4.59122627616275e-13	4.46768876848585e-12
LOC408622	2024.975234005	6.43624496210165	0.389975149311208	149.274023965186	2.49829260236619e-34	1.39786541741829e-32
LOC408641	325.509673697001	3.61119214686319	0.395944042837123	61.0222088490602	5.64345714111617e-15	6.90130810390928e-14
LOC408643	13936.8030172935	3.13066992939265	0.233615805318855	133.679908188169	6.41938792488917e-31	2.88494336597452e-29
LOC408645	5380.27232639623	2.51612787529649	0.480921741137162	21.8038300648537	3.01996681631924e-06	1.1968876169455e-05
LOC408646	2403.11735429657	3.99147869355591	0.555680777181815	34.883579561457	3.50020402958491e-09	2.11941910152814e-08
LOC408649	5055.09513555434	3.57637340393958	0.357689869160295	70.8360188538907	3.88184876277516e-17	5.90339615692807e-16
LOC408650	54528.1857911131	2.5116968756004	0.561989704769944	15.9094833962152	6.6444952559697e-05	0.000211135823001105
LOC408664	9812.03344222176	2.52722225829559	0.469704404020069	23.02542669626	1.59872906001638e-06	6.63081262584417e-06
LOC408669	4012.91691164565	4.26852508411982	0.559315274621157	38.1404276498169	6.58319086497865e-10	4.3994259177677e-09
LOC408677	61574.0328060246	3.33662739696576	0.598550101417614	22.5575079810652	2.03945914768276e-06	8.31211907749369e-06
LOC408680	39974.6641143197	6.52910505833898	0.579184436832124	65.3990814229383	6.1167398278498e-16	8.18925144897904e-15
LOC408690	11635.0913130455	2.13780906458782	0.533696785390438	13.3143360187961	0.00026338457846324	0.000750484715284878
LOC408694	22919.1626972567	2.00959108205976	0.253484510552329	52.883982680125	3.53843348081914e-13	3.49774149578972e-12
LOC408695	11253.7515179648	9.23675321341797	0.413039306737451	215.109886552839	1.0546188029863e-48	1.38998758233594e-46
LOC408696	2813.25584892464	5.94457595612491	0.666035325234516	43.8211250688526	3.59800417164292e-11	2.7931626625673e-10
LOC408697	12943.7587130495	2.51503422606493	0.389224584450015	33.2565385687118	8.07677223900232e-09	4.67806017085183e-08
LOC408699	8334.14285029931	2.22572741922153	0.325259877028493	38.5127666757401	5.43966853237371e-10	3.67247285890819e-09
LOC408714	2581.29985990144	-2.21838258852627	0.506103377476597	19.8655720872645	8.30831707027086e-06	3.08171535608358e-05
LOC408715	2625.25627277137	-3.67302572605418	0.623509970512081	33.5330375206009	7.00637355728328e-09	4.08400998213731e-08
LOC408724	5489.46554299375	-3.04567066803058	0.275723617480262	122.257250580101	2.02766249030295e-28	7.42349767283136e-27
LOC408727	3557.87160257474	5.37352659493554	0.447726153512817	84.2574115898798	4.34372016243918e-20	8.38564420103571e-19
LOC408729	1880.97730371774	3.06946661031062	0.447516608218238	35.3207091275358	2.79642707690921e-09	1.71073842116024e-08
LOC408741	3762.19862638147	2.56368784586769	0.337045859012821	45.9114976286549	1.23717709718958e-11	1.01419452155237e-10
LOC408762	4883.99486542334	-3.55467101778949	0.163625792453145	461.777230753044	1.97304397534295e-102	2.3404247635518e-99
LOC408779	124860.812452263	2.65911511411439	0.496702418676264	22.4563317226701	2.14975668046748e-06	8.73002866953279e-06
LOC408787	2615.33530168057	-2.27082269297475	0.635688298441109	13.1735258109522	0.000283932006457104	0.00080133272914446
LOC408788	3914.84735163349	3.95304209606163	0.47400906338882	47.2157060664488	6.35888608070603e-12	5.41098326322345e-11
LOC408792	12144.8721708639	2.10399159636421	0.319376176551919	36.1529734232353	1.82419927604178e-09	1.14915835434985e-08
LOC408797	6082.25271532238	3.87620001129692	0.500847220959762	40.9601071261122	1.55368435107125e-10	1.1210342927255e-09
LOC408809	2014.51237488885	2.10233220091803	0.511415876316009	14.0889670156669	0.000174363549073088	0.000513991157829265
LOC408822	5846.81956561022	3.95091853160385	0.616256937106564	27.856488719067	1.30655158427723e-07	6.4122113747193e-07
LOC408826	16863.722530571	2.5394821355165	0.484428992115031	21.8247679486737	2.98719054427489e-06	1.18627566910575e-05
LOC408827	20931.2164247846	6.2130313796213	0.355795660879169	162.62863600052	3.01544446971353e-37	2.2216895838349e-35
LOC408828	2166.37015330676	2.49271328603965	0.384786224324614	33.5941670048875	6.78960272543328e-09	3.96740234133446e-08
LOC408830	247321.862105677	8.75082078564022	0.630285164987188	80.8157455877309	2.47775809720768e-19	4.50192459334353e-18
LOC408836	14878.8764054686	2.94436426998459	0.339275372120897	57.1894526177609	3.95788078231783e-14	4.40829876430555e-13
LOC408841	2909.01630620434	-2.74558904895986	0.537736625748813	26.4679163421649	2.67951672590451e-07	1.25630147836677e-06
LOC408842	10819.9355088862	-2.20736436615893	0.186240932605536	145.277097179313	1.86801781935892e-33	9.89215507733728e-32
LOC408848	10461.4508639752	2.27840995484654	0.293157385081624	49.3951340570902	2.09264061918314e-12	1.89777546060783e-11
LOC408857	5235.26747651783	2.56810636389873	0.518905215347655	19.398487483247	1.06091049481959e-05	3.85909852485434e-05
LOC408859	8356.36677000976	2.73065895067484	0.344859412408732	48.7831439587876	2.85886279605454e-12	2.55360169328305e-11
LOC408862	5798.26560368361	2.15080336416332	0.32552235190102	36.2062676946936	1.7749876860083e-09	1.12173169586736e-08
LOC408875	19114.5869031466	2.50853663122329	0.36756849171251	37.1212597767117	1.11006833425084e-09	7.2072416972542e-09
LOC408890	15706.0589057018	-3.65891615770135	0.34821507736828	106.742186420402	5.07017872784717e-25	1.48499901406724e-23
LOC408896	726.304968491331	-2.94481180668686	0.449379050019326	43.2435032205752	4.8333992604227e-11	3.70612682786904e-10
LOC408898	8590.70846313443	2.77222735169083	0.315899072508193	59.6548803972289	1.13038597444794e-14	1.34489853850566e-13
LOC408902	543.719065543011	3.63588480505616	0.395850773055656	60.6030781793739	6.98247385952628e-15	8.43443023642574e-14
LOC408903	8932.04694117304	2.0607544513512	0.476995690614775	15.6177153340694	7.75248707262372e-05	0.000243602653391954
LOC408914	1996.69618312868	-3.02764442404545	0.408559514985397	55.0778262882247	1.15850516590905e-13	1.21827910266074e-12
LOC408915	20562.3580392134	2.8279937013385	0.415572864949486	35.6141297205892	2.40536482927707e-09	1.48606445858774e-08
LOC408916	552.964944653379	3.00670242559631	0.522456522026865	25.1463453629767	5.31402645203188e-07	2.38497850071896e-06
LOC408924	2112.5398931849	2.45679439940166	0.279038575796111	62.4243567232289	2.76877630941499e-15	3.47915514642803e-14
LOC408926	14851.8285074211	2.00398749959245	0.378347328657122	23.6164095836039	1.1758053600707e-06	4.98299506293627e-06
LOC408937	36637.8744074573	3.02751139584413	0.315060004433394	69.4375789057755	7.88715332000093e-17	1.15218488524447e-15
LOC408942	6324.6667662434	2.12982101167989	0.251120335472179	59.8214102241621	1.03867262576399e-14	1.24200954504157e-13
LOC408953	33014.8999579091	3.15191500476226	0.432528437959596	39.3699780690076	3.50646873257821e-10	2.43380527243082e-09
LOC408955	3083.47515598115	-2.77872794691361	0.283424677169889	97.5375682535722	5.28440892596772e-23	1.31137361254873e-21
LOC408961	108738.502532366	4.68450631277838	0.608609046671173	36.9593836045779	1.20615810442304e-09	7.80548141552982e-09
LOC408963	18511.9939583216	2.79190189991927	0.392597220170628	39.0540660274905	4.12229685826518e-10	2.82814837089309e-09
LOC408965	2074.90883575504	2.59384861905021	0.563253364910817	16.7598564193255	4.24213259335219e-05	0.000139198276133731
LOC408971	1547.23346727372	2.77809158579599	0.475288092621196	26.4880757227285	2.65169891864247e-07	1.2452277344789e-06
LOC408972	366449.181816789	5.87523668956615	0.590141707606244	54.4357785633999	1.60611838132053e-13	1.65667619471514e-12
LOC408973	722.268335058112	2.18493186160239	0.501244335045619	15.7332296733052	7.29316338730197e-05	0.000230083787500468
LOC408981	5859.82902410699	2.7518482375945	0.319776600170898	57.5252083307523	3.3367528517514e-14	3.77317086057913e-13
LOC408985	265.180986522592	-3.69039576491032	0.491204215711715	54.9905838249316	1.21108649599631e-13	1.26907314624631e-12
LOC408987	13710.7142059413	2.37707374847941	0.253558420422263	71.1075043520091	3.38280955994344e-17	5.16433552124184e-16
LOC408988	274.548163834487	-3.09159525457266	0.267841025703102	135.529727863585	2.52853487233073e-31	1.18084569510185e-29
LOC408990	1893.04586367327	-2.17235033364226	0.229159527706552	93.0974582188068	4.97816297361886e-22	1.13998010025226e-20
LOC408991	3744.97338978788	2.04350734044204	0.410585766484188	20.7793574718249	5.15354605910198e-06	1.98285317395614e-05
LOC408996	25115.4405555789	5.96867357621249	0.501654822314847	77.1384379050869	1.59384975132141e-18	2.72424290348337e-17
LOC409000	3499.40262119997	-7.54929089517195	0.512882071974567	159.95894275921	1.15509806434327e-36	8.05986661131757e-35
LOC409006	8269.15242214695	2.8941136634515	0.330714578403379	58.519169804062	2.01319789370813e-14	2.32981008928447e-13
LOC409025	1501.5170686964	4.4276074616062	0.529624840166121	45.2301399711929	1.7518809738273e-11	1.41366068785982e-10
LOC409051	208735.729923016	3.36778828971946	0.496758414781081	33.245076820989	8.12451849176234e-09	4.69883170888761e-08
LOC409060	28389.8470084933	9.14935733621708	0.476951156482861	151.802387596668	6.99867548535837e-35	4.21412632524472e-33
LOC409073	268.362096385952	-2.45150801422344	0.606632163305491	16.6349713278671	4.53078718215368e-05	0.000147770683405848
LOC409074	3096.83712326805	2.03001739052543	0.304676398968715	37.334902800742	9.94880577092521e-10	6.49134950796011e-09
LOC409078	10695.8114539794	3.19249764119868	0.362217532451851	57.3766774768241	3.59849145802003e-14	4.04983924810565e-13
LOC409079	4048.85354011805	2.579455308722	0.203694247014657	127.44307338003	1.48602742383037e-29	6.09939699013006e-28
LOC409083	2307.96478446731	-2.03500379237385	0.243357602254548	72.6808855195175	1.52403043682146e-17	2.40719694295288e-16
LOC409085	3415.19228079955	2.88204817135933	0.281410833593797	80.5050866844876	2.89957536579275e-19	5.25110885328758e-18
LOC409089	222.557645576798	-2.26597273053566	0.24337835186751	90.1072832478957	2.25589741821755e-21	4.85652544009012e-20
LOC409091	5965.76389210245	3.01164890524023	0.347351691211275	56.7123916682963	5.04446679470157e-14	5.55078526147959e-13
LOC409092	2630.99150311569	-3.69873210898623	0.289919930739967	157.459535941428	4.06196456881536e-36	2.76913929398205e-34
LOC409095	530.630380994074	3.07494322561066	0.680049117065986	15.3603172797253	8.8834500157388e-05	0.00027650350062108
LOC409098	5131.54060679016	-3.00913121204257	0.197744740013476	232.367031223274	1.81611681896616e-52	2.91118617656441e-50
LOC409105	1433.93657126471	-2.1829663278794	0.459038695162606	23.4149434637929	1.30560374439036e-06	5.49771800353512e-06
LOC409109	11546.4742630899	5.27998356475519	0.584565389180884	47.7909568987592	4.74174152829707e-12	4.08768444830376e-11
LOC409124	884.154600874122	2.07046956703996	0.386221058888142	24.1247354991968	9.02930042899883e-07	3.90611092956908e-06
LOC409137	1325.14380253493	3.46870922780961	0.309466454309424	91.1158182225799	1.35504101452661e-21	2.97657342857678e-20
LOC409138	881.208890212789	3.73215304860833	0.362425875506853	75.1989652658663	4.2559008434734e-18	7.06062878395545e-17
LOC409141	13125.3309606928	4.18679934176096	0.367898090884143	85.5367468590725	2.27435531804108e-20	4.51899544097207e-19
LOC409153	2057.68475109401	-2.18884252585949	0.262892515893634	71.6487975017586	2.57118725283692e-17	3.99207109858005e-16
LOC409171	5283.3071683739	2.51924695998867	0.516355285116191	18.9562522254999	1.33750258810982e-05	4.78307377152811e-05
LOC409172	852.991208898247	3.82259349256601	0.479875992110813	44.1322046534328	3.0692944900124e-11	2.4063431090897e-10
LOC409173	422.777687011807	5.13031017769541	0.873038817659988	20.9342729642814	4.75313988755227e-06	1.83773615860968e-05
