ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
336	47,85,34,57	15,10,0,9	99,120,102,152,105	12,30,24,19,17	298	149
337	4,11,5,10	74,207,383,148	5,10,1,3,23	285,328,258,335,428	221	149
338	161,496,1396,443	45,80,165,91	354,524,454,494,561	86,131,206,152,163	254	149
339	155,476,1309,410	115,242,661,186	328,485,432,473,537	263,266,293,339,366	251	149
340	21,80,66,100	14,6,5,0	22,40,34,51,42	0,0,0,0,1	242	149
341	0,0,2,2	1,3,0,2	2,0,6,1,0	0,0,0,0,0	233	149
342	175,419,205,383	8,25,14,44	611,840,908,1141,964	72,76,82,56,42	222	149
343	0,3,0,38	0,0,0,0	0,0,0,8,0	0,4,0,0,0	298	149
344	1495,3921,1123,3731	0,0,0,4	229,403,237,443,330	0,0,0,0,0	298	149
345	1210,3022,780,2757	161,436,432,529	144,350,206,342,195	23,64,43,46,36	298	149
346	4,2,39,1	6,2,11,0	18,18,17,10,4	0,0,0,0,0	226	149
347	1119,2359,1748,2556	10,55,72,68	1475,2307,1899,3125,1982	52,86,42,144,58	298	149
